title="Position"
variables="x","y" zone i=87617
1.04197e-06 3.90297e-06
1.8028e-06 6.53068e-06
6.10563e-06 6.53025e-06
2.18714e-06 7.88877e-06
8.73246e-06 1.29715e-05
2.85454e-06 6.33035e-06
2.45661e-06 4.00404e-06
4.83176e-06 1.21169e-05
4.48091e-06 7.12947e-06
4.51593e-06 4.43683e-06
1.50957e-05 6.64698e-06
1.4727e-05 4.42869e-06
1.08061e-05 1.02721e-05
1.46462e-05 5.94453e-06
1.52867e-05 5.30625e-06
1.05048e-05 9.72421e-07
1.01421e-05 1.71067e-06
1.00424e-05 6.51347e-06
1.71188e-05 4.23379e-06
6.7543e-06 3.22038e-06
2.45251e-05 5.9936e-06
2.47867e-05 1.09059e-05
2.8113e-05 2.19417e-06
2.48563e-05 1.85597e-06
9.01584e-05 0.000892044
2.69545e-05 2.88539e-07
2.41609e-05 1.2004e-05
2.53932e-05 2.49468e-06
2.79102e-05 5.66693e-09
2.60684e-05 5.66344e-06
0.000558481 0.000892699
3.0863e-05 8.47754e-06
0.000706685 0.000871148
3.7959e-05 4.49964e-06
2.99228e-05 4.94635e-07
0.000814055 0.000866793
3.65229e-05 1.02469e-05
3.04469e-05 5.03057e-06
0.000651171 0.000884351
3.87271e-05 4.28653e-07
0.000240184 0.00087656
0.000713127 0.000868298
0.000172481 0.000883633
0.0001661 0.00089276
0.000649977 0.000885671
4.086e-05 6.33649e-06
4.07659e-05 1.27796e-05
0.000958783 0.000883148
0.000676575 0.000875722
4.21166e-05 2.46587e-06
5.09121e-05 2.78148e-06
0.000243995 0.000887043
0.000243382 0.000883357
0.000660802 0.000876966
0.000755978 0.000865728
5.28332e-05 6.35341e-07
0.000204901 0.000889063
5.22547e-05 8.20251e-06
5.23235e-05 8.23855e-06
5.21972e-05 2.21185e-06
0.000152447 0.000895373
0.000505177 0.000895169
8.75641e-05 0.00088745
0.000301472 0.00089365
5.94098e-05 1.10327e-05
0.000716417 0.000886214
6.49927e-05 1.24964e-05
5.62961e-05 3.5425e-06
0.000599863 0.000887381
5.74188e-05 0.000887731
0.000647246 0.000885967
0.000820808 0.000876721
0.000363229 0.000890046
0.000950725 0.000885409
0.000918058 0.000895172
0.000151284 0.000899572
0.000508577 0.000889615
0.000719578 0.000874386
0.000144967 0.00088176
6.85903e-05 9.18865e-06
0.000513229 0.000901329
0.000641969 0.000895099
0.000883177 0.000900626
0.000607934 0.000890637
0.000852225 0.0008848
0.000859629 0.000886894
0.000323503 0.00088186
0.000425511 0.000888126
8.20108e-05 2.24317e-07
0.000464119 0.000907762
0.000713371 0.000895273
0.000244692 0.000887575
0.000131653 0.000909366
0.000710716 0.000891888
0.000394355 0.000904541
0.000939854 0.00089151
0.000781423 0.000881443
0.000786719 0.000875607
0.00088206 0.000897174
0.000785369 0.000901073
0.00050018 0.000915448
0.000688469 0.00088343
0.000949724 0.00090104
0.000786542 0.000898036
0.000779548 0.000879592
0.000405415 0.000912813
0.000698274 0.000902992
0.00049169 0.000912798
0.000386938 0.000910077
0.000609537 0.000909522
0.000544914 0.000903771
0.000386794 0.000911262
0.000288847 0.000899685
0.000876876 0.00090118
0.000787037 0.000901416
0.000183576 0.000918068
0.000613314 0.00090371
6.37834e-05 0.00090093
0.00070941 0.000896305
0.000922665 0.000898667
0.000857189 0.000919856
0.000749474 0.000904956
0.000296493 0.000891122
0.000297807 0.000891815
0.000984703 0.000931146
0.000647586 0.000921159
0.000534037 0.000921641
0.000284076 0.000905989
0.00036316 0.000895864
0.000870551 0.000903415
9.27789e-05 0.000925254
0.000855297 0.000916696
0.000213547 0.000920532
0.000336622 0.000928224
0.00078591 0.00089613
9.44542e-05 0.000935047
0.000739873 0.000903555
0.000339482 0.000928617
0.000976886 0.00092829
0.000340756 0.00092568
0.000625541 0.00093847
9.76935e-05 0.000930909
9.97521e-05 0.000930536
0.000333697 0.000930502
0.000708668 0.000882404
0.000208937 0.000901234
7.86275e-05 0.000903574
0.000874617 0.000909225
0.000322806 0.00093039
0.000184014 0.0009207
0.0003918 0.000971386
0.000479315 0.000933158
9.79047e-05 0.000937492
0.000528772 0.000970632
0.000489413 0.000944077
0.000738843 0.000905607
0.000396126 0.000959484
0.000876228 0.000927186
0.000902029 0.000880988
0.000757435 0.000924387
0.000136851 0.000940426
0.000683983 0.000940786
0.000325928 0.000934245
0.000750939 0.000918548
0.000668815 0.000953172
0.000669264 0.000952067
0.000871174 0.000929556
0.000867926 0.000928731
0.000672955 0.000944399
0.000134456 0.000941029
0.000674372 0.000958357
0.00067282 0.000943691
0.000943181 0.000945093
0.000248147 0.000931395
0.000833673 0.000937629
0.000828579 0.000934413
0.000753002 0.000924239
0.000481283 0.000953177
0.000242403 0.000939522
0.000677849 0.000953334
7.53848e-05 0.000950641
0.000668652 0.00095124
7.11711e-05 0.000897816
0.000190886 0.000949194
0.000942459 0.000945437
0.000784298 0.000886666
0.000813001 0.000934632
9.54974e-05 0.000931175
0.000199765 0.000881227
0.000754266 0.00091901
0.000789799 0.000882081
0.000133871 0.00094022
0.000305905 0.000986971
0.000314064 0.00096211
0.000859059 0.000886929
6.53319e-05 0.000894666
0.000390478 0.000888991
0.000386491 0.000969631
0.000816616 0.000932003
0.000941239 0.000947039
0.000398047 0.000988067
0.000783285 0.000873291
0.000397077 0.000986378
0.000382476 0.000988706
0.00053231 0.000985297
0.000935187 0.000880334
0.000785243 0.000895629
0.000621635 0.000928428
0.000934464 0.000952501
0.000918477 0.000897501
0.000821881 0.000928463
8.10918e-05 0.000958439
0.000243419 0.000929122
0.000947788 0.000943861
0.000938937 0.000954645
7.77821e-05 0.000957696
0.000944419 0.000892388
9.54466e-05 0.000934792
0.000939998 0.000954893
0.000297437 0.00099002
0.000205001 0.000962899
0.000216677 0.000966354
7.68042e-05 0.00094855
0.000526932 0.000927099
7.0073e-05 0.00094968
0.000932893 0.000944173
0.000381011 0.000962861
9.52001e-05 0.00093461
0.000792735 0.000946382
0.00057958 0.000894206
0.000978336 0.000971829
0.000302128 0.000973983
0.000834398 0.000967405
0.000840371 0.000955704
4.67851e-05 0.000887649
0.00013177 0.000982157
0.000788546 0.000938721
0.00083746 0.000963063
0.000793566 0.000936389
0.000622371 0.000989915
0.000218436 0.000919801
0.000208074 0.000970224
0.000984184 0.000972056
0.000938083 0.000894189
0.000140664 0.000970869
0.000792961 0.000938485
8.53693e-05 0.000957599
8.57678e-05 0.000959821
0.000140901 0.000985701
0.000987919 0.000962792
0.000476782 0.000949708
0.000932922 0.000944744
0.000835734 0.000973447
6.27244e-05 0.000898312
0.000139882 0.000968422
0.000300972 0.000988985
0.000933705 0.000952023
0.000185763 0.000919052
0.000134497 0.000984499
0.00098484 0.000963291
0.00018094 0.000912973
0.000325367 0.000925167
0.000527792 0.000930885
0.000138689 0.000979252
0.000203965 0.000970959
0.000936512 0.000948311
0.000242027 0.000942061
0.000858397 0.000982921
0.000530347 0.000931382
0.00078844 0.000948706
