title="Electric Field"
variables = "x","y","Ex","Ey","E"
zone i=101,j=101,f=point
60 2 -158.152 12467.1 12468.1
61 2 -173.816 12300.5 12301.7
62 2 -188.563 12118.6 12120
63 2 -202.447 11922.5 11924.3
64 2 -214.773 11713 11715
65 2 -226.153 11491.8 11494.1
66 2 -237.84 11259.6 11262.1
67 2 -248.957 11015.6 11018.4
68 2 -259.075 10761.6 10764.8
69 2 -268.042 10497.1 10500.6
70 2 -276.56 10224.8 10228.5
71 2 -284.828 9943.37 9947.45
72 2 -292.096 9654.07 9658.48
73 2 -298.868 9358.31 9363.08
74 2 -304.836 9055.74 9060.87
75 2 -310.114 8747.78 8753.27
76 2 -314.801 8434.94 8440.81
77 2 -318.853 8118.22 8124.48
78 2 -322.824 7796.93 7803.61
79 2 -325.879 7472.59 7479.69
80 2 -328.399 7145.44 7152.98
81 2 -331.214 6814.86 6822.91
82 2 -333.632 6481.92 6490.5
83 2 -335.336 6146.82 6155.96
84 2 -336.974 5810.89 5820.65
85 2 -338.617 5473.01 5483.48
86 2 -339.696 5133.49 5144.72
87 2 -340.471 4793.44 4805.51
88 2 -341.2 4452.57 4465.63
89 2 -341.665 4110.84 4125.01
90 2 -341.833 3768.76 3784.23
91 2 -341.942 3426.7 3443.71
92 2 -342.07 3084.83 3103.74
93 2 -342.291 2742.42 2763.7
94 2 -342.448 2399.96 2424.27
95 2 -342.552 2057.41 2085.73
96 2 -342.801 1714.57 1748.5
97 2 -342.895 1371.64 1413.85
98 2 -342.906 1028.83 1084.47
99 2 -342.937 685.902 766.856
100 2 -342.991 342.97 485.048
101 2 -171.527 -0 171.527
1 3 343.117 -0 343.117
2 3 686.134 343.036 767.107
3 3 686.202 686.16 970.406
4 3 686.251 1029.26 1237.06
5 3 686.407 1372.6 1534.66
6 3 686.419 1715.81 1848.02
7 3 686.104 2058.89 2170.2
8 3 685.779 2401.81 2497.8
9 3 685.464 2744.89 2829.19
10 3 685.332 3087.88 3163.02
11 3 684.814 3430.55 3498.24
12 3 683.7 3772.91 3834.35
13 3 682.735 4114.84 4171.09
14 3 682.441 4456.43 4508.38
15 3 681.49 4797.54 4845.7
