title="eSpeed"
variables = "x","y","vex","vey"
zone i=80482
1.55897e-06 2.95502e-06 4.48893 -2.4434
3.04537e-06 1.49148e-06 -1.11127 3.256
0.000596208 0.00091983 54.0089 86.371
6.40851e-06 8.72456e-07 -7.56749 9.67163
5.52855e-06 9.51924e-07 -6.11498 8.3741
0.000249564 0.000920722 -177.398 157.701
1.72633e-06 4.23787e-06 7.09691 -5.2416
1.92653e-06 4.22361e-06 6.76419 -4.98117
5.0173e-06 3.98741e-06 1.71577 -1.74616
0.000120854 0.000853157 -106.56 120.477
0.000708879 0.000885542 190.463 90.9316
8.06414e-06 2.48152e-06 -4.84585 10.5127
1.29241e-05 4.00873e-06 -7.55069 14.2659
6.53191e-06 3.08876e-06 -2.14108 2.71612
1.27452e-05 4.94997e-06 -5.84165 12.0701
8.61675e-06 3.55011e-06 -2.6023 9.63497
6.41324e-06 3.60984e-06 -0.777064 0.781454
1.18123e-05 4.8468e-06 -4.70647 13.3843
0.000372489 0.000910902 -117.342 123.437
1.11626e-05 2.82663e-06 -8.15297 18.7936
1.86133e-05 7.87774e-06 -13.9611 -9.04266
1.65812e-05 0.000889974 -47.6711 63.1608
0.00059619 0.000917547 44.439 40.185
0.000320682 0.000885517 -94.6883 -71.3533
0.000893489 0.000865341 103.858 134.922
0.000694838 0.000869683 31.0521 -180.189
0.000865528 0.000904584 92.049 109.656
1.80604e-05 6.16473e-06 -12.2621 -0.865822
2.01825e-05 5.69553e-06 -13.8225 -7.5756
1.88253e-05 3.85002e-06 -11.5384 4.3666
0.000234438 0.000880798 -187.77 126.801
0.00077604 0.000885167 163.897 172.75
0.000121722 0.000954011 -78.7232 92.9319
0.000252555 0.000913827 -190.77 145.172
4.48956e-05 0.000901459 -91.266 77.5825
0.000938199 0.000885642 115.373 80.6395
0.000304792 0.000886317 -147.679 48.5053
0.000776492 0.000861451 170.678 127.527
0.00012216 0.000861484 -123.764 108.314
0.000949277 0.000858107 108.417 108.868
0.000179518 0.000910625 -149.011 139.425
0.000709314 0.000904459 206.723 113.277
0.000828487 0.000871178 172.499 173.459
0.00018982 0.000957641 -115.132 239.508
0.000334492 0.00096791 -101.452 335.717
0.000243131 0.000875154 -196.819 138.818
7.96093e-05 0.000883719 -124.702 122.785
0.000778896 0.000881236 171.426 164.819
0.000445995 0.00097819 -58.4282 888.569
0.000414785 0.000964503 -89.4927 689.557
0.000653428 0.000972037 95.2142 658.442
0.000900796 0.000911554 116.698 115.556
0.000629826 0.000969819 99.0546 373.736
0.000928426 0.000932291 59.9069 81.9512
0.000325595 0.000970224 -105.813 622.243
0.000265901 0.000946511 -156.572 288.18
0.000919628 0.000934732 81.5411 94.7748
0.00011696 0.000957963 -79.8725 100.964
0.000140599 0.000883243 -114.288 158.697
0.000696297 0.000967926 98.9708 461.792
0.000605338 0.000963991 81.7044 677.756
0.000437894 0.00095655 -71.8764 586.288
0.000900728 0.000909473 122.765 117.897
0.000899473 0.00091079 118.693 120.815
0.00062461 0.000969117 88.3765 482.024
0.000912072 0.000941428 80.8857 82.0815
0.000901343 0.000915293 116.151 113.675
0.00092505 0.000924038 81.96 88.7578
5.05007e-05 0.000941323 -33.2407 58.5766
0.00072365 0.000920788 184.895 128.277
0.000768081 0.000924825 211.342 100.423
0.000162998 0.000937087 -124.44 125.325
0.000914726 0.000943809 78.5142 75.1646
0.000118067 0.000920406 -120.736 98.3832
0.000258681 0.000933233 -175.594 188.196
0.000440954 0.000974825 -67.7189 848.257
0.000791693 0.00094754 157.74 177.121
0.000593664 0.000926776 62.7445 211.093
0.000912284 0.000937412 86.1298 93.1117
0.000173412 0.000948118 -139.768 140.813
0.000451634 0.000976615 -45.1718 881.198
0.000844116 0.000952709 111.872 142.929
0.000903213 0.000909427 122.393 110.113
3.74209e-05 0.000926779 -59.8982 63.1265
0.000936976 0.00088058 113.908 90.6788
0.000100591 0.000971448 -52.4904 100.465
0.000441937 0.000977616 -65.2334 873.174
0.000321398 0.000967126 -102.688 454.395
0.000434579 0.000977065 -75.4587 845.342
0.000346289 0.000976713 -62.401 307.458
0.000427731 0.000975704 -83.9035 841.924
0.000243684 0.00096902 -102.176 228.691
0.000877422 0.000854673 116.461 151.833
0.000930547 0.000894522 118.599 95.799
0.000928488 0.000930625 61.8849 82.3382
2.08805e-05 0.000963005 -62.2021 24.4898
0.00094502 0.00086108 121.089 88.0595
0.000163209 0.000933553 -134.645 136.396
0.000409162 0.000931719 -121.058 286.631
0.000186037 0.000962991 -84.2403 282.637
0.000183973 0.000960681 -95.2234 250.121
0.000120223 0.000955309 -76.3954 96.7649
0.000190675 0.000962108 -94.3479 286.193
0.000664825 0.000970814 101.58 677.82
0.000187824 0.000959359 -97.976 246.31
0.000935252 0.000865292 129.358 111.459
0.000889191 0.000969198 61.7855 118.599
0.000288487 0.000959031 -118.096 484.277
0.000159964 0.000935057 -114.379 129.575
0.00079366 0.000940205 157.982 107.932
0.000699857 0.000967511 96.8603 478.859
0.000184829 0.000961596 -90.596 262.815
0.000872339 0.000850876 124.452 164.135
0.000183926 0.000917201 -146.068 148.686
0.000121611 0.000957504 -79.2691 102.256
1.9315e-05 0.000957477 -72.7012 26.2651
0.000751556 0.000925929 190.309 136.178
0.000780379 0.000958616 125.851 330.285
0.000701709 0.000898072 203.311 134.359
0.000233117 0.000966348 -116.408 263.545
0.000151048 0.00097105 -68.704 235.388
0.000117744 0.000960315 -82.9101 110.43
0.000882242 0.000960329 82.0996 109.189
0.000122612 0.000957275 -78.2141 101.907
0.000756366 0.000966438 101.063 291.812
0.000433162 0.000977042 -80.9379 861.674
4.74863e-05 0.000945897 -29.266 33.8348
4.59796e-05 0.000842268 -150.9 125.532
0.000179721 0.000958573 -111.997 217.733
4.17092e-05 0.000941323 -38.4183 30.2735
0.000564902 0.000952838 53.8304 539.42
3.12635e-05 0.000920659 -56.3293 39.8424
0.000842795 0.000955969 110.926 166.502
0.000144547 0.000969465 -84.3341 221.521
0.000844021 0.000952851 111.666 143.839
3.1023e-05 0.000927413 -33.9916 33.967
0.00014557 0.0009051 -124.743 108.634
0.000266058 0.000948231 -152.616 304.125
3.11712e-05 0.000997359 -11.1281 3.72208
0.000923193 0.00092265 86.3727 92.1369
0.000964928 0.000970811 32.0962 17.8326
0.000608915 0.000963997 83.9524 676.462
0.000963553 0.000969559 34.3299 37.867
4.48989e-05 0.000902149 -92.1764 77.1235
0.00069486 0.000970309 102.676 343.207
0.000760343 0.000966728 101.25 286.104
0.00043095 0.00093363 -95.0398 377.351
0.000716001 0.000892576 208.39 132.902
0.000143833 0.000927015 -113.147 129.554
0.000232309 0.000894061 -191.677 133.177
0.000115745 0.000919602 -112.302 100.235
0.000230607 0.000970551 -133.498 226.609
0.000756428 0.000965561 100.851 363.199
2.23571e-05 0.000958982 -56.2722 28.8141
0.000392884 0.000938153 -132.608 374.048
1.8491e-05 0.00096306 -63.6094 19.1382
0.000920041 0.000920051 98.5856 104.06
0.000226671 0.000895504 -183.308 134.94
0.000925094 0.00087931 126.821 111.546
0.000270201 0.000945461 -150.091 290.29
0.000415876 0.000967022 -88.4141 721.86
0.00047 0.000930441 -38.4562 182.614
0.000574269 0.000934803 66.1191 317.28
0.000430484 0.000976449 -82.7022 850.652
3.16429e-05 0.000925798 -45.7561 30.375
0.000166476 0.000941123 -134.341 120.11
0.000190377 0.000864946 -162.426 147.532
0.000813205 0.000891388 164.842 135.588
0.000880773 0.00096481 66.1271 137.987
0.000114551 0.000954914 -74.7291 93.4369
0.000100642 0.000969784 -56.7606 104.509
0.000719424 0.000919351 209.674 129.217
0.000455567 0.000924853 -28.4648 137.515
0.000609469 0.000972928 74.3569 801.602
0.000425675 0.000960831 -86.9032 635.473
0.0007686 0.000940951 185.008 179.881
0.000757563 0.000983705 88.5876 197.935
0.000307309 0.000884548 -127.158 17.5476
0.000335518 0.00097498 -86.4043 309.517
0.000615015 0.00097247 78.0072 763.387
0.000147075 0.000969729 -81.5786 231.659
0.000885704 0.000968903 57.4821 138.1
3.24241e-05 0.000925624 -48.0119 27.8689
0.000146565 0.000970596 -79.3111 228.659
8.8534e-05 0.000884946 -115.106 137.153
0.000892222 0.000962568 78.069 80.3874
0.000111981 0.000913611 -106.966 121.444
0.000356061 0.000894645 -53.8323 -99.2449
0.000780202 0.000881946 174.209 165.642
3.40037e-05 0.00098665 -2.14776 -3.21506
0.000115274 0.000912675 -112.917 122.923
0.000775806 0.000962472 115.889 387.077
0.000137712 0.000886132 -121.362 167.415
0.000599901 0.000966186 73.7285 708.813
0.000413626 0.000959351 -92.3837 608.465
0.000250454 0.00092026 -182.853 155.994
0.000113931 0.000853204 -122.787 122.665
0.000352294 0.000908788 -113.468 101.934
0.000884891 0.000969654 53.6634 144.585
0.000624861 0.000969536 88.8315 501.79
0.000996125 0.00098767 -5.65015 4.80997
0.00095949 0.000971812 28.0715 52.1645
0.000611529 0.000972279 74.7546 765.275
0.000891255 0.000968075 67.8821 105.441
0.000840412 0.000974562 88.446 87.3114
0.000688968 0.000968727 98.8611 424.056
0.00088905 0.00097005 58.177 117.895
3.08638e-05 0.000983999 -6.27856 5.48653
0.0009611 0.000972939 28.736 38.6543
0.000289134 0.000964825 -104.331 563.469
0.00014373 0.000970311 -81.6441 184.013
0.000949519 0.000973343 14.3817 50.6326
0.000951725 0.000972723 16.2065 60.0229
0.000289209 0.000960494 -116.062 505.765
0.000931896 0.000898735 112.299 100.752
0.000567655 0.000935341 52.7974 318.46
0.000948629 0.000973265 14.6064 52.1385
0.000773071 0.000863171 172.437 129.241
0.000929133 0.000994239 38.0592 9.00411
0.000995638 0.000987366 -2.8679 4.7055
0.00074685 0.000925914 178.655 129.612
0.000114756 0.000848675 -120.228 127.896
0.000762741 0.000932305 186.179 126.024
0.000948397 0.000973646 20.978 46.4088
0.000238178 0.000969362 -110.321 234.531
0.000954703 0.000973234 20.442 58.3816
0.000102059 0.000971467 -50.5413 105.955
0.000995875 0.000988952 -3.83666 2.0576
0.000934623 0.000863423 127.381 109.186
0.000760032 0.000867529 144.877 137.539
0.000926639 0.000925451 77.5824 87.3597
0.000763941 0.000926871 199.131 102.626
0.000140001 0.000879217 -103.352 153.348
0.000997165 0.000989124 -14.3661 4.59541
0.000946227 0.000969157 21.645 54.4678
0.00052357 0.000921266 15.5029 56.0219
0.000938864 0.000893803 120.512 85.4878
0.000105016 0.000970755 -48.7566 119.949
0.000765226 0.000925492 204.278 100.225
0.000171378 0.000957984 -119.519 191.728
0.000289387 0.000966211 -98.7741 574.69
8.3024e-06 0.000919489 -26.0422 31.1774
0.00011813 0.000864262 -117.221 109.523
0.000948591 0.000971076 14.2665 56.1285
0.000116865 0.000919887 -116.865 98.8482
6.72284e-05 0.000990343 -81.1439 42.2359
0.000421781 0.000971095 -89.7521 784.419
0.000112716 0.000958366 -75.8412 106.352
7.58354e-05 0.00097933 -38.2959 71.0822
